COD SUJETO;SEXO;EDAD;TRATAMIENTO;SESION;RELATO;;;;;;;
L36H;F;VIEJO;Con higiene;T1;El video se trataba de un muchacho no recuerdo el nombre, estaba durmiendo, se levanta, va al baño, se lava la cara, los dientes supongo, se dirige a la cocina, se va a hacer un desayuno un cafe con leche con dos tostadas con queso Despues el vive en la calle Bacacay, del barrio de Caballito, y se toma el tren, camina un par de cuadras no me acuerdo cuantas, para ir a la estación, y va hasta el final del anden o algo asi, llega a la oficina saluda a sus compañeros, se hace un cafe. Ah cuando se levanta va a elegir la ropa tiene dos camisas para elegir, esta entre una rayada y una cuadriculada, y despues sale con una remera En la oficina en el trabajo saluda a sus compañeros y se pone a hacer unos llamados Despues algo del almuerzo que no recuerdo bien Vuelve a su casa, no vuelve en tren, vuelve en otro medio de transporte debe ser subte. Si subte Llega a su casa, no recuerdo el orden pero en un momento se pone a leer un libro, en otro momento se toma un descanso, despues me suena algo q esta limpiando;;;;;;;
L36H;F;VIEJO;Con higiene;E2;Juana vive en el cuarto piso en un dpto en Palermo, se levanta toma un cafe con leche con dos tostadas con queso y dulce de frutilla Despues se dirige a su trabajo se toma el subte de la linea D de la estacion carranza Cuando llega a la oficina 8 y 30 empieza a revisar los mails que tenia atrasados Despues tiene una reunion con la gente del trabajo por un nuevo proyecto unas toallitas lady soft. En la hora del almuerzo pide un delivery y lo come en la hora del descanso Lo de los mails ellla revisa los mails antes de tener una reunion con la jefa Se va vuelve a su casa del trabajo y se pone a hacer se saca la ropa y se pone ropa deportiva para hacer su rutina diaria Sale a correr por el barrio 40 minutos hace Despues tiene una cita que arreglo por tinder en la calle tacuari en un barcito en el centro se sienta en la barra a esperar a su cita, vuelve a su casa a la medianoche se acuesta lee el libro el psicoanalista y despues se pone a revisar los mails y se queda dormida;;;;;;;
L36H;F;VIEJO;Con higiene;T2;Laura estaba durmiendo, Ella vive en Palermo, se levanta 8 menos cuarto, se dirige a la cocina se prepara un cafe con leche, dos tostadas, con manteca y mermelada de frutilla Se dirige a su trabajo toma el subte D en la estacion carranza, cuando llega del trabajo se pone a revisar los mails atrasados antes de una reunion qu tiene con su jefa Despues se reune con unos compañeros de trabajo para charlar sobre un proyecto de unas toallitas femeninas lady soft. Luego cuando termina de trabajar se va a su casa, se cambia, se pone ropa deportiva, sale a correr, a hacer deporte, corre 40 min Regresa a su domicilio, antes de dormir lee un libro el psicoanalista, despues revisa sus redes sociales durante 40 min y despues se va a dormir;;;;;;;
L37NH;M;VIEJO;Sin higiene;E1;Federico se levanta se va al vestidor, tiene dos opciones una camisa azul a rayas y otra a cuadros, elige la de cuadros, se va al baño, se lava la cara los dientes, se pone gel en el pelo Se va a la cocina, ahi se hace mate dos tostadas con queso mendicrim untable, vive en la calle Bocacay De ahi sale de su casa es un dia soleado, se va a tomar el tren en caballito, espera quince min en el anden y se va a la oficina que queda en la calle saavedra saluda a sus amigos, no se que hace en la computadora Vuelve pero vuelve en subterraneo, se pone a limpiar los vidrios,se aburre y se va a la computadora que hay dos juegos uno de carreras y otro de no se que se aburre se pone frente a la ventana a leer un libro;;;;;;;
L37NH;M;VIEJO;Sin higiene;T1;El segundo, era un señor un muchacho que se despertaba iba al baño, se peinaba con gel, se lavaba los dientes, y de ahi se iba a tomar el desayuno iba a la cocina y se preparaba dos tostadas con mendicrim y el despertar creo que ra a las 7 y media y cuando llega abajo a la calle habia pasado me parece que habian pasado 30 min o 1 hora. De ahi el se va al trabajo queda por Saavedra, no me acuerdo que hace en el trabajo la cuestion es que vuelve en subte vive en caballito la calle bacacay, bueno va a su casa y hace algo en el balcon pero no me acuerdo que. Lo que me acuerdo es que iba en tren y vuelve en subterraneo.;;;;;;;
L37NH;M;VIEJO;Sin higiene;E2;Bueno es la historia de una chica,que vive en un cuarto piso de Palermo. Se levanta, desayuna un cafe con dos tostadas con mermelada de frutilla, se prepara y de ahi se va a su oficina. Baja, se toma el subterraneo para ir a trabajar. Empieza a contestar los mails y se va a una reunion de trabajo porque va a vender un prod nuevo que no entendi lo que era, de ahi se va al super paga en efvo, compra verduras y leche me parece, y despues de ahi se va de nuevo a su casa, se quita la ropa diaria y se pone la de  Sale a correr lleva una botella de agua, corre siempre el mismo recorrido y 40 min, de ahi se va a un cafe, en la calle Triunvirato no se porque tenia una cita arreglada no se que pide, espera la cita, de ahi vuelve a su casa, se acuesta, lee un libro de psicologia, y no me acuerdo,;;;;;;;
L37NH;M;VIEJO;Sin higiene;T2;CReo que era una chica que se llamaba Juana que vivia en la calle charcas se levantaba a las 7 de la mañana, iba al trabajo, iba a una reunion del trabajo, cntestaba unos mails, de ahi se iba a una reunion al mediodia, para promocionar un producto, de ahi se iba al supermercado, compraba leche verdura y alguna cosa mas De ahi se iba a su casa que se ponia la ropa de jogging y salia a correr un lugar que hacia habitualmente 40 min, de ahi volvia a su casa se cambiaba, y se iba a un restaurant que tenia una cita y me parece q fracaso la cita, y de ahi se fue a su casa, se fue a la cama y leyo un libro de psicologia;;;;;;;
L38NH;F;VIEJO;Sin higiene;E1;Federico se levanta todos los dias a las 7 y media de la mañana en su casa de la calle bacacay de caballito. abre su placard mira las opciones y tiene que elegir entre una camisa a cuadros azul y esa no se que era, se que elige la segunda opcion Va al baño se lava los dientes, va para la cocina se prepara el desayuno tostadas con queso crema y dulce de leche Despues sale de su casa se dirige hacia su trabajo a la calle saavedra de once se dirige a la est caballito espera el tren 15 min, cuando llega a su trabajo saluda a sus compañeros, se hace un cafe empieza a contestar llamadas AL finalizar su trabajo saluda a sus compañeros y vuelve a su casa, quiere comprar unos juegos nuevos que se compró uno era de futbol, el otro no escuche bien. SE aburre de ellos se pone a leer un libro. creo que nada mas;;;;;;;
L38NH;F;VIEJO;Sin higiene;T1;Federico se levanta todos los dias a las 7 y media en su casa de Caballito, creo que se veía una habitación, decorada en tonalidades anaranjadas Se dirige a su placard, y elige entre dos camisas, y se higieniza. Despues sale de su casa se dirige hacia su trabajo a la calle saavedra de once se dirige a la est caballito espera el tren, cuando llega a su trabajo saluda a sus compañeros, se hace un cafe empieza a contestar llamadas Al finalizar su jornada, saluda, vuelve a su casa, y quiere jugar con unos juegos de la play que se compró. Uno era de futbol, el otro no recuerdo. Se aburre de ellos se pone a leer, creo que nada mas;;;;;;;
L38NH;F;VIEJO;Sin higiene;E2;Despues de haber dormido bien a la noche se prepara el desayuno un cafe con leche con una tostada con mermelada de frutilla, despues se retira para ir al trabajo, toma el subte en la est carranza y se dirige hacia su trabajo en recoleta Cuando llega revisa los mails y unas llamadas, al diseñador y al proveedor, despues tiene uba reunion de trabajo para considerar el lanzamiento de un prod de higiene femenina creo que es Al mediodía pide un delivery para almorzar y despues de trabajar va a al supermercado a hacer unas compras, compra verduras, cuando llega a su casa se saca la ropa de trabajo se pone ropa deportiva sale a correr, hace todos los días el mismo trayecto de 40 min cuando vuelve se prepara para una cita que realizó en tinder y pasada la media noche llega a su casa y se acuesta, revisa sus redes y nada mas...;;;;;;;
L38NH;F;VIEJO;Sin higiene;T2;bien, no recuerdo el nombre, pero se levanta a las 7,30 hs, se prepara un cafe con leche con tostada, queso untable y mermelada de frutilla, sale de su casa,hacia el trabajo que creo queda en barrio norte, va hacia la estacion Carranza , toma el subte, cuando lelga al trabajo chequea los mails y los contesta, hace unas llamadas, después se reune con sus compañeros para definir el lanzamiento de un nuevo producto de higiene femenina, las imagenes que recuerdo, son luz del sol entrando por la ventana(estoy inventando jaja), la tostada con el queso y la mermelada, la estación carranza, la imagen de la oficina y la imagen de la reunion;;;;;;;
L39NH;F;VIEJO;Sin higiene;E1;Se levanta, suena el despertador 7 y 30 de la mañana en su depto de la calle bacacay, se levanta, va al baño se lava la cara los dientes, se pone gel. Ah no primero va al placard, elige la camisa que quiere ponerse, tiene dos opciones, una a cuadros y otra rayada, y se decide por la rayada DEspues va al baño, se higieniza, se pone gel en el pelo, despues va para la cocina coloca la pava y se hace las dos tostadas con queso y dulce de leche. a las 8 sale rumbo a la est caballito con su bolso, el dia esta soleado pero humedo. Ahi repare en las banderas y q la calle esta desolada. Llega a la estacion, camina hasta el fondo del anden, camina 5 cuadras hasta la est caballito, toma el tren cuando llega a la oficina, saluda a sus compañeros, prende la compu y se pone a resolver los temas del trabajo Al finalizar la jornada, vuelve a su casa y decide ponerse a limpiar y esta lipiando los vidrios supongo de un balcon, con un cepillo de goma Despues decide tomarse un descanso, y entonces prende la play 4, q la noche anterior habia descargado dos juegos, uno de carreras y el otro de aventuras y quiere probarlos Finalmente se aburre entonces se prepara un te.. de menta… no, un te verde, y se pone a leer.;;;;;;;
L39NH;F;VIEJO;Sin higiene;T1;Mostraba a alguien que le sonaba el despertador , se levantaba iba a desayunar ponia el agua para el mate a las 8 de la mañana salia para su trabajo, en la cuadra habia un solo auto en frente, el edificio de enfrente tenia la bandera de la UE, camina hasta la est de tren en caballito, camina 5 cuadras. una vez que llega alli se va hasta el fondo del anden, sube al vagón, dice cuanto tarda pero no recuerdo y llega al trabajo que era en palermo. Esta en el trabajo y a eso de las 6 de la tarde, llegaba a las 9 al trabajo y a las 6 salia de trabajar, creo que iba a tomar algo… y ya no recuerdo mas. Que terrible . Comia dos tostadas.;;;;;;;
L39NH;F;VIEJO;Sin higiene;E2;Se ve la imagen de una cama de madera rustica una hab muy luminosa, 7 y 30 se despierta, va a levantarse, desayuna tostadas, se prepara un cafe creo que con dos tostadas con mermelada de frutilla, en su departamento de la calle charcas en palermo Despues va a la estacion de subte, ceo q ministro carranza, ah dice que toma un bolso y se dirige la estacion de subte y se dirige a su trabajo en la zona de recoleta, 8 y media llega a la oficina recuerda que tiene que contestar los correos que quedaron pendientes, se pone a trabajar, tiene una reunion de trabajo, justamente porque van a el lanzamiento de toallas femeninas, lo charla con la jefa Despues de esa reunion almuerza con una comida que ha pedido por delivery y los correos los respondio cuando llego, cuando termina su horario laboral hace una compra en el supermercado compra verduras y lácteos y paga en efectivo, cuando llega a su dpto acomoda la compra muestra la imagen de la cocina con los prod sobre la mesada de una isla, se cambia se pone ropa deportiva, sale a hacer su entrenamiento que siempre hace el mismo recorrido durante 40 min. se la ve corriendo delante de un edificio vidriado, luego regresa a su hogar porque tiene una cita que arreglo por tinder, se cambia para ir a la cita en el centro, se sienta en la barra esperando que llegue la persona con la q se cito. Despues regresa a su hogar, revisa las redes sociales, el cel, y al cabo de media hs se duerme.;;;;;;;
L39NH;F;VIEJO;Sin higiene;T2;Era el video de una chica, que se levantaba para ir a trabajar, iba en subte no en tren, cuando llegaba recordaba que tenia varios mails para responder, despues tuvo reunion de trabajo, despues trabajaba hasta las seis de la tarde, despues tenia un encuentro con alguien que habia conocido de forma virtual, que no habia resultado muy optimo porque vuelve a su casa sola, se había quedado conectada por redes, habia revisado las cosas que tenia pendientes, despues se quedo mirando algo en la tele o en la compu hasta que finalmente se habia dormido CReo que iba a la estacion carrasco, es la B pero no conozco;;;;;;;
L40H;F;VIEJO;Con higiene;E1;Despues de una noche tranquila federico se despierta en su casa de la calle bacacay en el barrio de caballito Se levanta abre su ropero, ve que se podia poner y tenia dos camisas, una azul a cuadros y otra a rayas En realidad despues se pone una remera negra Se levanta va al baño a higienizarse, se peina se echa gel , se lava la cara los dientes y despues va a la cocina a prepararse el desayuno se prepara un mate y dos panes con manteca y dulce Alrededor de las 8 de la mañana agarra su  bolso ysale a la calle camina 5 cuadras para ir a tomar el tren en la est de caballito que lo va a llevar a su trabajo Cuando llega al trabajo prende la compu, se hace un cafe saluda a sus amigos Cuando termina va a su casa y decide que va a limpiar el patio, el tiene una remera celeste Y después decide que va a jugar, la noche anterior se habia bajado dos juegos de la play 4 , una de combate y una de aventuras. Esta un rato pero se aburre entonces decide sentarse frente a una ventana deja de jugar y se pone a leer un libro.;;;;;;;
